"Depth" "Time" "X_1" "X_2" "Obs"
25.1 -599460.152133369 -1.17648394754654 -0.0566703669627707 3.28684027812637
25 -597232.277626975 -1.02460773067786 -1.62899072544128 3.42560921879463
24.9 -593034.26052546 -0.930105362784977 -2.11646484758687 3.38420187457032
24.8 -591896.183533543 -0.867381649901245 -2.09229872926043 3.43347865308917
24.7 -589516.467923125 -0.74568112867585 -2.09966465817731 3.69515225008774
24.6 -586898.334635028 -0.63788256771049 -2.05432200027289 3.53984541650018
24.5 -577056.354903359 -0.373042847125326 -1.9318116744874 3.83868694486432
24.4 -576063.846387287 -0.287919760777406 -1.90808677831686 3.76580346778383
24.3 -573902.479702551 -0.224708725292666 -1.93967563699549 4.08691631951355
24.2 -572960.157959664 -0.20261283287045 -1.83299628039823 4.10407086592941
24.1 -571321.551357663 -0.114611468430168 -1.85060269839121 3.98128681343205
24 -569767.791786627 -0.0519812918643017 -1.80767113541527 4.27505551753488
23.9 -568912.441158611 -0.0332827883913598 -1.81627243251212 4.27505420434288
23.8 -567754.700318616 0.00440562844413319 -1.82940355986422 4.21258575194665
23.7 -566386.121433918 0.0586116439988812 -1.95247020980969 4.37263015939895
23.6 -564393.923883873 0.195303377372594 -1.62920478647809 4.3882779902018
23.5 -561959.856468202 0.435956903961365 -1.61405486209983 4.81808024866719
23.4 -560310.812605647 0.420496574340759 -1.45626464957781 4.47802539822271
23.3 -558936.97114236 0.371997951977075 -1.43748591103608 4.31583742664685
23.2 -557546.618861913 0.486710599248412 -1.48561757660096 4.63509317698857
23.1 -546872.539399216 0.666978013122436 -1.14399685648456 4.83898505522728
23 -545666.858881365 0.667547025331028 -1.20428415222577 4.75073240978028
22.9 -544185.436045704 0.685803264735541 -1.35473593608586 4.70850846852013
22.8 -542453.433727066 0.595046387349058 -0.977380179663904 4.7308988647374
22.7 -536216.71136832 0.512261935559491 -1.58144679725108 4.71060210585193
22.6 -533746.544782008 0.456250991499018 -1.31374839734295 4.8373978576895
22.5 -533207.265495508 0.407744721890064 -1.35026675339687 4.45431270468457
22.4 -531835.495115899 0.421533586049935 -1.45543904775063 4.46309626361875
22.3 -527920.458146754 0.538338887133668 -1.50420493923051 4.61217042265142
22.2 -526319.810660226 0.582117181078123 -1.42580929117275 4.59451753853171
22.1 -524609.172512998 0.643741151588443 -1.1186387436591 4.67384744323173
22 -520724.423036962 0.529362084245678 -1.03366810466087 4.6512913943906
21.9 -519478.561311925 0.706711616922426 -1.27356049894889 4.83775018496237
21.8 -518165.553940912 0.801870014718955 -1.1305310588102 5.03333305342138
21.7 -515325.373413713 0.758101988863265 -0.776305168930502 4.8669806511469
21.6 -513793.363749331 0.651317450982619 -0.151285402304142 4.81822817512661
21.5 -511604.901982466 0.42236182976169 0.960894481259343 4.53183247758908
21.4 -511014.711587345 0.352804570804625 1.30463888964913 4.5484272307024
21.3 -509520.788979512 0.0864387169415066 1.74678992969286 4.24516189729024
21.2 -506752.195911725 -0.461768399810681 1.75779626282087 3.78072614363801
21.1 -505711.940618406 -0.707860330892606 1.47647171873976 3.57043362329957
21 -502039.905508904 -1.15244735037088 0.580169342834465 3.12954642000815
20.9 -500824.990332094 -1.1784197828901 0.325321924166819 3.28389931087161
20.8 -499149.146122137 -1.26460270263143 -0.992409271048043 3.04213437856094
20.7 -497397.628418538 -1.24767538704377 -2.04109973410394 3.24614528139913
20.6 -495080.519778183 -1.05116502866362 -2.2067387393966 3.42688206360042
20.5 -493513.708650114 -0.839490451791477 -1.99971317976016 3.61538214389504
20.4 -492491.88095576 -0.694831229750837 -1.94174068720649 3.57283506819952
20.3 -489491.234330193 -0.636829729380154 -2.11297438103187 3.83944681076938
20.2 -486269.889426504 -0.503132936929353 -1.86461193019277 3.83917828958308
20.1 -484668.09507372 -0.555743307995506 -1.93753514301623 3.98393544076253
20 -482957.774556073 -0.534243704390152 -1.94877047206242 3.80549206139979
19.9 -480833.021814278 -0.4014436580588 -1.83819729503108 3.71872047749162
19.8 -477177.161697994 -0.34886090360394 -1.90222649596738 3.80605682422159
19.7 -476064.414633668 -0.461707333781181 -2.02008876565016 3.84094028006918
19.6 -473987.085071774 -0.396697121366326 -1.86936496573469 3.93135261740161
19.5 -473151.321870449 -0.443041615926217 -1.63682956999958 3.84761592554606
19.4 -471789.19404151 -0.372758340194124 -1.88240287439882 4.02262756096715
19.3 -471134.84586297 -0.359599640362194 -1.85826754075423 3.93015176035922
19.2 -469768.253021044 -0.284411139141129 -1.76066629138287 3.87009945235161
19.1 -468673.800483217 -0.287360765435146 -1.93662202368277 3.99910847229094
19 -467532.659795953 -0.199271630179884 -1.98823859805728 4.17893174679199
18.9 -467008.711534705 -0.166228571627352 -1.96926739254508 4.01120559445155
18.8 -465312.376115812 -0.148505938470614 -1.84428121185049 4.17699993198041
18.7 -460016.643572224 0.143966154716886 -1.64071391173371 4.37483813025043
18.6 -458326.717999685 0.159727317288181 -1.59076346498778 4.33940501876691
18.5 -456783.974115267 0.283596797630779 -1.66672835997645 4.56962395997482
18.4 -453831.467320842 0.358879182565112 -1.55773147405801 4.41772618847235
18.3 -450966.539275008 0.482181198173604 -1.1442115505652 4.45146543737949
18.2 -449245.575259797 0.475335735870636 -1.30263865386515 4.32718980188156
18.1 -440443.29044159 0.575684442774993 -1.30161948134771 4.73315748158571
18 -439706.739969283 0.624705486011262 -1.45617652074972 4.73084994499752
17.9 -436091.093903544 0.531019214033235 -1.20438721824314 4.65398190828137
17.8 -435471.734369304 0.524425474155546 -1.13176355415826 4.69866072071936
17.7 -430944.995168801 0.51958366691421 -1.24141558456446 4.51942458391934
17.6 -426778.699994293 0.521903936721458 -1.46708124436 4.49728563076636
17.5 -409069.114329339 0.56633640769658 -1.37775682545838 4.58475819283502
17.4 -406254.60769563 0.683039640790043 -1.22182962379145 4.83205218286844
17.3 -403126.375303615 0.79117219291335 -1.24431280478698 4.75297598785299
17.2 -398456.470385049 0.903338563123287 -0.669305582805574 4.75376460427284
17.1 -387981.110819908 0.137149751393711 1.93851499288243 4.15068602816021
17 -386517.317599638 -0.139435741804821 1.85604564500871 4.07643614085738
16.9 -379960.554677566 -0.987327717072687 0.917760994269875 3.39925845218172
16.8 -378581.265806753 -1.04029693842151 0.686466637008052 3.35869905185196
16.7 -377661.884012213 -1.14849803818509 0.689608178728553 3.22474358130893
16.6 -373505.009690556 -1.01595196427272 -1.95415691414801 3.1987710906732
16.5 -370579.445140892 -0.897364220208345 -2.06574386228662 3.62845034671499
16.4 -368316.088068828 -0.968440721460739 -2.07811667712834 3.46651596300786
16.3 -361435.159456212 -0.630537063829989 -2.11106853675666 3.70045572779347
16.2 -357911.239738932 -0.461943715686951 -1.90265466721245 3.72103481311896
16.1 -356347.21088607 -0.445907268227314 -1.78402860521066 3.83697115367983
16 -355525.885291463 -0.415388864700216 -1.91966676537908 3.83195378633984
15.9 -354809.77334932 -0.355809253864549 -1.80756957746523 3.93783709746928
15.8 -350930.950728201 -0.239711712678204 -1.79680053309665 3.91196725296086
15.7 -348634.272836663 -0.088258316376782 -1.72090824190409 4.05320752630538
15.6 -345903.089655186 -0.0865080187396069 -1.85902715464827 4.09819464586535
15.5 -341519.694476663 -0.0742140456493699 -1.73098509964554 4.04695225743985
15.4 -340360.565616522 -0.151687422718954 -1.86001550269696 4.27454525043111
15.3 -339344.776427329 -0.138306067031483 -1.7844223168482 4.25609770311906
15.2 -336759.437192984 -0.181123757622469 -1.82923127515511 4.10578208029381
15.1 -335591.592129795 -0.142729060692651 -2.01530185239784 4.08566554782411
15 -333861.682730011 -0.147601310289232 -1.76989639398453 4.07746781093537
14.9 -332751.035667312 -0.133308472973775 -1.81138733577522 3.99167279447998
14.8 -331780.564534431 -0.0319820404228352 -1.68839833948972 4.14663745726713
14.7 -331494.899928979 -0.015240743569354 -1.67953707553932 4.21233843361767
14.6 -329701.005936182 0.00208259793923401 -1.68870668958681 4.22159930278749
